"37","4","アカガエル","ヤクシマタゴガエル","Rana tagoi yakushimensis","4","0",,"39","0",,,NULL,"2018-09-01 20:20:37"
"38","4","アカガエル","トウキョウダルマガエル","Rana porosa porosa","4","0",,"40","0",,,NULL,"2018-09-01 20:20:37"
"39","4","アカガエル","チョウセンヤマアカガエル","Rana dybowskii","4","0",,"41","0",,,NULL,"2018-09-01 20:20:37"
"40","4","アカガエル","ツシマアカガエル","Rana tsushimensis","4","0",,"42","0",,,NULL,"2018-09-01 20:20:37"
"41","4","アカガエル","トノサマガエル","Rana nigromaculata","4","0",,"43","0",,,NULL,"2018-09-01 20:20:37"
"42","4","アカガエル","リュウキュウアカガエル","Rana ulma","4","0","2006年版まで学名がRana okinavanaだったが、R. okinavanaの模式標本がヤエヤマハラブチガエルであったことが判明したため改めて新種として記載された。","44","0",,,NULL,"2018-09-01 20:20:37"
"43","2","ウミガメ","アカウミガメ","Caretta caretta","8","0",,"45","0",,,NULL,"2018-09-01 20:20:37"
"44","2","ウミガメ","タイマイ","Eretmochelys imbricata","8","0",,"46","0",,,NULL,"2018-09-01 20:20:37"
"45","2","ウミガメ","アオウミガメ","Chelonia mydas mydas","9","0",,"47","0",,,NULL,"2018-09-01 20:20:37"
"46","2","イシガメ","ヤエヤマセマルハコガメ","Cuora flavomarginata evelynae","9","0","1997年版まで、和名をセマルハコガメとしていた。","48","0",,,NULL,"2018-09-01 20:20:37"
"47","2","イシガメ","リュウキュウヤマガメ","Geoemyda japonica","9","0",,"49","0",,,NULL,"2018-09-01 20:20:37"
"48","2","イシガメ","ニホンイシガメ","Mauremys japonica","4","0",,"50","0",,,NULL,"2018-09-01 20:20:37"
"49","2","スッポン","ニホンスッポン","Pelodiscus sinensis","5","0","1997年版までスッポンを、2006年版ではP. s. japonicusとして評価していた。","50","0",,,NULL,"2018-09-01 20:20:37"
"50","2","トカゲモドキ","イヘヤトカゲモドキ","Goniurosaurus kuroiwae toyamai","7","0","1991年版では、種クロイワトカゲモドキとして評価していた。","50","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"51","2","トカゲモドキ","クメトカゲモドキ","Goniurosaurus kuroiwae yamashinae","7","0","1991年版では、種クロイワトカゲモドキとして評価していた。","51","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"52","2","トカゲモドキ","オビトカゲモドキ","Goniurosaurus kuroiwae splendens","8","0","1991年版では、種クロイワトカゲモドキとして評価していた。","52","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"53","2","トカゲモドキ","マダラトカゲモドキ","GGoniurosaurus kuroiwae orientalis","8","0","1991年版では、種クロイワトカゲモドキとして評価していた。","53","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"54","2","トカゲモドキ","クロイワトカゲモドキ","Goniurosaurus kuroiwae kuroiwae","9","0",,"54","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"55","2","ヤモリ","ミナミトリシマヤモリ","Perochirus ateles","9","0",,"55","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"56","2","ヤモリ","タシロヤモリ","Hemidactylus bowringii","9","0",,"56","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"57","2","ヤモリ","ヤクヤモリ","Gekko yakuensis","9","0",,"57","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"58","2","ヤモリ","オキナワヤモリ","Gekko sp. 1","4","0",,"58","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"59","2","ヤモリ","タカラヤモリ","Gekko shibatai","4","0",,"59","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"60","2","ヤモリ","タワヤモリ","Gekko tawaensis","4","0",,"60","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"61","2","ヤモリ","大東諸島のオガサワラヤモリ","Lepidodactylus lugubrisi","12","0",,"61","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"62","2","アガマ","オキナワキノボリトカゲ","Japalura polygonata polygonata","9","0","1997年版まで、和名をキノボリトカゲとしていた。","62","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"63","2","アガマ","ヨナグニキノボリトカゲ","Japalura polygonata donan","9","0",,"63","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"64","2","アガマ","サキシマキノボリトカゲ","Japalura polygonata ishigakiensis","4","0",,"64","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"65","2","カナヘビ","ミヤコカナヘビ","Takydromus toyamai","7","0",,"65","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"66","2","カナヘビ","サキシマカナヘビ","Takydromus dorsalis","9","0",,"66","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"67","2","カナヘビ","コモチカナヘビ","Zootoca vivipara","9","0",,"67","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"68","2","カナヘビ","アムールカナヘビ","Takydromus amurensis","4","0",,"68","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"69","2","カナヘビ","沖永良部島、徳之島のアオカナヘビ","Takydromus smaragdinusi","12","0",,"69","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"70","2","ナミヘビ","キクザトサワヘビ","Opisthotropis kikuzatoi","7","0",,"70","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"71","2","ナミヘビ","シュウダ","Elaphe carinata carinata","8","0",,"71","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"72","2","ナミヘビ","ヨナグニシュウダ","Elaphe carinata yonaguniensis","8","0",,"72","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"73","2","ナミヘビ","ミヤコヒバァ","Amphiesma concelarum","8","0",,"73","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"74","2","ナミヘビ","ミヤコヒメヘビ","Calamaria pfefferi","8","0","1997年版まで、和名をヒメヘビとしていた。","74","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"75","2","ナミヘビ","ヤエヤマタカチホヘビ","Achalinus formosanus chigiraii","9","0",,"75","0",NULL,NULL,NULL,"2018-09-01 20:20:37"
"76","2","ナミヘビ","サキシマスジオ","Elaphe taeniura schmackeri","9","0",,"76","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"77","2","ナミヘビ","ミヤラヒメヘビ","Calamaria pavimentata miyarai","9","0",,"77","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"78","2","ナミヘビ","サキシマアオヘビ","Cyclophiops herminaei","4","0",,"78","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"79","2","ナミヘビ","サキシマバイカダ","Lycodon ruhstrati multifasciatusi","4","0",,"79","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"80","2","ナミヘビ","イワサキセダカヘビ","Pareas iwasakiii","4","0",,"80","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"81","2","ナミヘビ","アマミタカチホヘビ","Achalinus wernerii","4","0",,"81","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"82","2","ナミヘビ","アカマダラ","Dinodon rufozonatum rufozonatumi","4","0",,"82","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"83","2","ナミヘビ","ダンジョヒバカリ","Amphiesma vibakari danjoense","5","0",,"83","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"84","2","ナミヘビ","宮古諸島のサキシママダラ","Dinodon rufozonatum walli","12","0",,"84","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"85","2","コブラ","クメジマハイ","Sinomicrurus japonicus takarai","9","0",,"85","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"86","2","コブラ","イワサキワモンベニヘビ","Hemibungarus macclellandi iwasakii","9","0",,"86","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
"87","2","コブラ","ハイ","Sinomicrurus japonicus boettgeri","4","0",,"87","0",NULL,NULL,NULL,"2018-09-01 20:20:38"
